cancellation_id,booking_id,cancellation_date,cancellation_reason,refund_amount,refund_status,cancellation_source
2337,5860,2024-08-23,Price Change,7464,Pending,Hotel
2338,6342,2024-07-27,Schedule Conflict,42414,Processed,System
2339,3353,2025-12-08,Personal Issue,1258,Processed,Customer
2340,9657,2025-07-25,Price Change,18680,Processed,System
2341,11799,2024-06-06,Schedule Conflict,9676,Pending,Hotel
2342,59,2025-02-16,Travel Restriction,21079,Pending,Hotel
2343,2248,2025-02-09,Price Change,32657,Processed,Customer
2344,8612,2024-09-23,Schedule Conflict,47721,Processed,System
2345,5919,2026-04-15,Schedule Conflict,26312,Pending,System
2346,7561,2024-10-20,Personal Issue,40858,Pending,System
2347,5401,2024-07-19,Travel Restriction,24569,Pending,System
2348,244,2024-08-27,Price Change,18282,Pending,Customer
2349,10529,2025-07-19,Price Change,48646,Pending,Customer
2350,4300,2024-10-16,Price Change,36369,Pending,System
2351,5750,2025-11-13,Emergency,19055,Processed,System
2352,615,2025-09-17,Emergency,44532,Pending,Customer
2353,10122,2025-03-25,Price Change,46375,Processed,Hotel
2354,11468,2024-10-20,Price Change,10238,Pending,System
2355,5526,2025-04-23,Price Change,48000,Processed,Customer
2356,6027,2025-01-14,Personal Issue,4842,Pending,Hotel
2357,4908,2024-12-05,Price Change,5698,Pending,Hotel
2358,1288,2025-08-16,Personal Issue,4379,Processed,Hotel
2359,6904,2024-06-02,Travel Restriction,13177,Pending,Customer
2360,1081,2024-05-20,Personal Issue,36071,Processed,Customer
2361,6824,2026-04-17,Health Issue,26538,Pending,System
2362,3369,2025-01-24,Emergency,5855,Pending,Hotel
2363,4066,2024-09-06,Emergency,1791,Pending,System
2364,6391,2025-11-30,Personal Issue,7321,Processed,Customer
2365,2649,2024-12-06,Schedule Conflict,37298,Processed,System
2366,7953,2024-11-30,Personal Issue,15606,Pending,Hotel
2367,5541,2025-11-27,Schedule Conflict,2558,Processed,System
2368,3530,2024-06-14,Health Issue,39328,Processed,System
2369,7527,2025-09-03,Health Issue,44148,Processed,Customer
2370,9527,2025-06-30,Personal Issue,11158,Processed,System
2371,5928,2024-07-26,Price Change,8626,Processed,System
2372,10621,2026-03-22,Price Change,5988,Processed,Hotel
2373,18,2025-03-15,Personal Issue,36118,Processed,System
2374,8508,2024-11-20,Schedule Conflict,34744,Pending,System
2375,7216,2025-04-07,Travel Restriction,18106,Pending,Hotel
2376,11455,2026-03-20,Emergency,42012,Pending,Hotel
2377,7668,2026-04-23,Health Issue,10564,Pending,Customer
2378,7642,2025-09-17,Travel Restriction,43195,Pending,System
2379,9037,2026-01-22,Schedule Conflict,25793,Processed,Customer
2380,7608,2025-01-22,Health Issue,8193,Pending,System
2381,1430,2024-08-09,Emergency,47833,Pending,System
2382,6736,2024-06-04,Travel Restriction,45938,Pending,System
2383,10385,2024-10-26,Schedule Conflict,21895,Pending,System
2384,6118,2025-03-25,Schedule Conflict,30249,Processed,System
2385,392,2025-11-30,Health Issue,16292,Pending,System
2386,5885,2025-03-04,Emergency,15952,Processed,System
2387,11035,2024-09-20,Personal Issue,43369,Pending,System
2388,2261,2025-08-12,Emergency,12262,Pending,System
2389,6834,2026-01-20,Travel Restriction,46288,Pending,Customer
2390,6254,2025-10-16,Health Issue,8659,Pending,System
2391,11586,2024-07-15,Health Issue,21652,Pending,System
2392,4870,2026-01-09,Schedule Conflict,49544,Processed,System
2393,4806,2024-09-18,Schedule Conflict,39283,Pending,Customer
2394,9640,2025-09-04,Personal Issue,10859,Processed,Hotel
2395,5421,2024-09-01,Personal Issue,48478,Processed,Hotel
2396,9299,2024-08-20,Personal Issue,1773,Processed,Hotel
2397,10960,2025-10-15,Price Change,31267,Pending,Customer
2398,2751,2024-05-18,Personal Issue,49258,Pending,Customer
2399,1563,2026-04-29,Price Change,27340,Pending,System
2400,3609,2025-05-25,Emergency,18201,Processed,Customer
2401,8089,2024-11-24,Emergency,44637,Pending,Customer
2402,2321,2025-08-13,Travel Restriction,33012,Pending,Hotel
2403,2000,2024-12-20,Price Change,6316,Pending,Customer
2404,8791,2025-12-05,Personal Issue,38038,Processed,System
2405,3834,2025-12-18,Health Issue,11026,Pending,Hotel
2406,8457,2025-03-19,Schedule Conflict,48493,Processed,Hotel
2407,3774,2024-07-01,Price Change,28154,Processed,Hotel
2408,2115,2024-12-26,Travel Restriction,2598,Pending,Customer
2409,11740,2026-01-22,Health Issue,15560,Processed,Hotel
2410,3299,2025-09-27,Personal Issue,25934,Pending,Customer
2411,4311,2024-10-14,Emergency,9197,Processed,Hotel
2412,3024,2024-05-29,Schedule Conflict,19110,Pending,Customer
2413,1361,2024-09-21,Travel Restriction,38939,Processed,Customer
2414,6381,2025-07-18,Personal Issue,9974,Processed,Hotel
2415,9388,2025-03-08,Health Issue,27126,Processed,System
2416,2545,2025-01-24,Health Issue,10779,Pending,Hotel
2417,3688,2024-05-16,Schedule Conflict,12980,Processed,Hotel
2418,10084,2025-02-21,Price Change,15824,Pending,System
2419,3050,2025-06-12,Emergency,33193,Processed,System
2420,928,2026-02-20,Travel Restriction,21825,Processed,System
2421,10833,2025-07-03,Emergency,41918,Processed,System
2422,9125,2024-07-10,Emergency,34933,Pending,System
2423,9032,2025-04-14,Personal Issue,34484,Pending,Customer
2424,1629,2025-10-23,Health Issue,20484,Pending,Customer
2425,2939,2026-04-21,Emergency,36321,Pending,Customer
2426,180,2025-07-13,Price Change,5386,Processed,Customer
2427,8609,2024-12-24,Health Issue,8239,Processed,Customer
2428,6727,2025-02-18,Personal Issue,34507,Pending,System
2429,2526,2025-06-05,Schedule Conflict,26106,Processed,System
2430,4182,2025-02-07,Price Change,42219,Pending,System
2431,2582,2025-01-26,Emergency,28366,Processed,Customer
2432,2524,2024-09-15,Health Issue,42012,Processed,Customer
2433,10133,2026-01-24,Emergency,19337,Pending,System
2434,4385,2025-12-12,Health Issue,3594,Processed,Customer
2435,4786,2025-07-27,Schedule Conflict,43159,Processed,Hotel
2436,7164,2025-07-06,Health Issue,4105,Pending,Hotel
2437,5809,2025-11-30,Emergency,11972,Processed,Hotel
2438,1086,2025-12-12,Travel Restriction,20421,Pending,Hotel
2439,6972,2025-08-06,Price Change,3863,Pending,Customer
2440,9613,2024-05-18,Schedule Conflict,36343,Pending,Customer
2441,9883,2026-05-02,Emergency,15518,Processed,Customer
2442,2886,2025-02-20,Emergency,36288,Pending,Customer
2443,8728,2024-05-09,Travel Restriction,20222,Processed,Customer
2444,11413,2025-04-01,Emergency,46080,Pending,Hotel
2445,2649,2025-03-04,Emergency,21037,Pending,Customer
2446,3755,2024-05-15,Personal Issue,46727,Pending,System
2447,10515,2024-11-22,Personal Issue,24623,Pending,Hotel
2448,2492,2025-10-29,Health Issue,8528,Processed,System
2449,2368,2024-12-19,Price Change,40074,Processed,System
2450,1873,2025-05-21,Health Issue,20451,Pending,System
2451,2715,2025-09-24,Price Change,33441,Pending,System
2452,4712,2024-09-16,Health Issue,17910,Processed,Hotel
2453,8948,2025-09-19,Travel Restriction,49174,Processed,Hotel
2454,7118,2024-12-21,Health Issue,40206,Processed,Customer
2455,6288,2025-07-05,Travel Restriction,49293,Pending,Hotel
2456,469,2024-08-01,Personal Issue,42354,Pending,Customer
2457,8368,2024-06-30,Health Issue,3246,Processed,Hotel
2458,5121,2025-07-24,Price Change,7420,Pending,System
2459,1388,2024-09-11,Emergency,8973,Pending,System
2460,7991,2024-11-18,Price Change,7670,Processed,Hotel
2461,7345,2026-02-01,Health Issue,26786,Processed,System
2462,5033,2025-12-01,Schedule Conflict,19812,Processed,Hotel
2463,6827,2025-07-20,Personal Issue,43860,Processed,System
2464,5505,2024-09-07,Emergency,41479,Pending,System
2465,4769,2025-08-04,Personal Issue,3022,Processed,Customer
2466,4169,2025-09-23,Health Issue,29583,Pending,Customer
2467,5027,2026-03-25,Schedule Conflict,43220,Processed,System
2468,5060,2024-07-05,Health Issue,24222,Processed,System
2469,1722,2026-01-24,Price Change,16325,Pending,System
2470,176,2024-08-15,Price Change,23206,Pending,System
2471,9495,2025-08-28,Price Change,10642,Pending,Customer
2472,7395,2025-06-13,Emergency,14357,Processed,System
2473,612,2025-07-07,Schedule Conflict,17371,Pending,System
2474,206,2025-01-07,Health Issue,34042,Processed,System
2475,861,2025-10-24,Personal Issue,44766,Pending,Customer
2476,10024,2025-07-23,Personal Issue,3140,Pending,Hotel
2477,2119,2024-12-31,Price Change,2571,Pending,Customer
2478,4351,2025-05-18,Travel Restriction,11634,Processed,Customer
2479,6400,2025-02-28,Emergency,42596,Pending,Hotel
2480,5320,2025-03-07,Emergency,8317,Processed,Customer
2481,2177,2024-08-11,Travel Restriction,47934,Pending,System
2482,5687,2025-08-07,Emergency,4653,Processed,Customer
2483,6940,2026-01-12,Emergency,27163,Pending,Customer
2484,7075,2024-06-27,Travel Restriction,46632,Pending,System
2485,4070,2025-09-18,Price Change,39024,Pending,System
2486,11780,2025-07-26,Price Change,28437,Processed,Customer
2487,7975,2025-11-20,Health Issue,19250,Processed,Customer
2488,1187,2024-09-16,Health Issue,8981,Processed,System
2489,7183,2025-10-31,Schedule Conflict,11134,Pending,System
2490,6081,2024-08-07,Schedule Conflict,37063,Pending,System
2491,2019,2024-09-27,Emergency,30480,Pending,System
2492,8550,2024-11-09,Price Change,22815,Processed,Customer
2493,4552,2024-06-13,Schedule Conflict,24870,Pending,System
2494,6002,2025-01-21,Health Issue,4780,Pending,System
2495,3203,2024-07-15,Travel Restriction,13704,Processed,System
2496,51,2024-06-05,Personal Issue,7085,Processed,Customer
2497,7244,2025-12-29,Travel Restriction,8551,Pending,Customer
2498,8117,2025-02-22,Health Issue,28158,Processed,Hotel
2499,11408,2024-11-22,Health Issue,6494,Pending,Hotel
2500,5106,2025-07-13,Travel Restriction,30972,Processed,Hotel
2501,6905,2024-11-06,Health Issue,15037,Processed,Customer
2502,1215,2025-03-17,Travel Restriction,13226,Pending,Hotel
2503,4065,2024-06-12,Travel Restriction,29392,Processed,Customer
2504,3890,2025-07-24,Travel Restriction,8269,Processed,System
2505,6911,2024-09-23,Health Issue,29895,Processed,Hotel
2506,6824,2025-05-28,Travel Restriction,25943,Pending,System
2507,3083,2025-03-11,Schedule Conflict,28461,Pending,Customer
2508,7536,2025-11-13,Health Issue,25625,Pending,Customer
2509,3293,2026-04-14,Schedule Conflict,42492,Pending,System
2510,5393,2026-01-02,Personal Issue,14348,Processed,Customer
2511,1213,2025-01-03,Health Issue,25088,Processed,Customer
2512,7164,2026-01-09,Schedule Conflict,13452,Processed,Customer
2513,7216,2026-02-19,Emergency,40151,Pending,System
2514,8845,2025-09-21,Schedule Conflict,45751,Processed,Hotel
2515,3069,2026-03-26,Emergency,28866,Processed,System
2516,11060,2025-04-26,Price Change,30986,Processed,System
2517,10124,2024-07-13,Price Change,24881,Pending,Hotel
2518,8066,2025-01-12,Schedule Conflict,43463,Processed,System
2519,1053,2024-09-03,Schedule Conflict,4422,Processed,Customer
2520,5770,2025-09-29,Personal Issue,19021,Processed,Customer
2521,6218,2025-04-01,Price Change,17876,Processed,Hotel
2522,5127,2025-07-17,Health Issue,16439,Pending,Hotel
2523,851,2024-12-29,Emergency,3181,Processed,System
2524,4393,2024-10-04,Schedule Conflict,15941,Pending,Hotel
2525,6431,2024-08-05,Health Issue,30063,Processed,Customer
2526,7515,2024-07-15,Travel Restriction,26153,Pending,Customer
2527,704,2025-10-07,Travel Restriction,7267,Processed,Hotel
2528,7487,2026-03-19,Schedule Conflict,44417,Processed,Hotel
2529,7692,2025-07-28,Health Issue,33427,Processed,System
2530,6277,2025-11-21,Travel Restriction,7033,Pending,Hotel
2531,574,2024-12-11,Personal Issue,48137,Processed,Hotel
2532,1119,2025-02-16,Emergency,46926,Processed,Customer
2533,603,2024-08-19,Price Change,16309,Pending,System
2534,10862,2024-11-21,Schedule Conflict,34912,Processed,Hotel
2535,4830,2025-09-17,Schedule Conflict,49852,Pending,Customer
2536,4641,2024-08-13,Price Change,45426,Processed,System
2537,4456,2025-01-10,Personal Issue,2879,Pending,System
2538,7727,2026-02-18,Personal Issue,32711,Pending,Hotel
2539,6219,2024-12-24,Price Change,13975,Processed,Hotel
2540,833,2026-02-20,Emergency,27716,Pending,System
2541,1670,2024-08-01,Emergency,30255,Processed,System
2542,2273,2026-03-03,Emergency,28030,Pending,Hotel
2543,9275,2024-12-15,Emergency,10833,Processed,System
2544,3933,2025-01-24,Health Issue,26284,Pending,Hotel
2545,3604,2025-06-10,Price Change,21841,Pending,Hotel
2546,11809,2025-07-06,Price Change,7655,Processed,Customer
2547,4228,2024-12-14,Travel Restriction,21952,Pending,Hotel
2548,11109,2025-03-31,Price Change,25292,Pending,System
2549,6013,2025-05-28,Schedule Conflict,36927,Processed,System
2550,8650,2024-12-31,Personal Issue,43586,Processed,System
2551,530,2024-06-01,Personal Issue,1296,Processed,System
2552,1496,2024-09-15,Travel Restriction,38722,Pending,Customer
2553,5208,2025-07-10,Price Change,46981,Processed,System
2554,11953,2025-03-23,Personal Issue,37507,Processed,Hotel
2555,10231,2024-12-22,Emergency,12140,Pending,System
2556,2957,2025-07-06,Travel Restriction,11662,Processed,System
2557,11450,2025-06-29,Travel Restriction,27010,Pending,Customer
2558,7433,2024-05-21,Personal Issue,14293,Processed,Hotel
2559,10172,2025-05-05,Personal Issue,32266,Processed,Customer
2560,2251,2025-08-16,Schedule Conflict,2420,Processed,System
2561,4844,2025-04-14,Emergency,35806,Pending,Hotel
2562,1210,2025-11-29,Travel Restriction,21199,Pending,Customer
2563,10747,2025-08-03,Personal Issue,21856,Pending,System
2564,3337,2024-12-04,Price Change,42029,Pending,Hotel
2565,5361,2025-11-05,Price Change,2214,Pending,Customer
2566,3053,2025-11-19,Health Issue,36290,Pending,Hotel
2567,5762,2024-06-11,Personal Issue,20263,Processed,Customer
2568,3258,2025-10-19,Travel Restriction,7739,Pending,System
2569,9952,2024-05-21,Emergency,43823,Processed,Hotel
2570,1942,2025-03-24,Personal Issue,9555,Processed,System
2571,4257,2025-12-01,Travel Restriction,5878,Processed,System
2572,9466,2025-01-01,Travel Restriction,18167,Pending,System
2573,8427,2025-02-20,Personal Issue,32329,Pending,Customer
2574,6995,2025-03-07,Emergency,38024,Processed,System
2575,5817,2025-02-19,Health Issue,31409,Processed,System
2576,2449,2024-10-03,Emergency,8670,Pending,Hotel
2577,2885,2026-03-21,Travel Restriction,9279,Processed,Hotel
2578,8507,2025-07-13,Personal Issue,28494,Processed,Customer
2579,10289,2025-08-28,Price Change,26559,Processed,System
2580,7551,2025-12-07,Price Change,39840,Pending,Hotel
2581,5586,2025-06-24,Travel Restriction,38461,Pending,Hotel
2582,9502,2026-03-29,Travel Restriction,8830,Processed,System
2583,2873,2025-02-25,Emergency,33140,Processed,System
2584,3307,2025-03-01,Personal Issue,3290,Processed,Customer
2585,7843,2025-01-06,Health Issue,9267,Processed,Hotel
2586,2813,2025-11-05,Price Change,43340,Processed,Hotel
2587,8973,2024-08-30,Travel Restriction,20225,Pending,System
2588,10359,2025-02-13,Emergency,14705,Pending,Hotel
2589,11678,2025-07-30,Health Issue,11192,Pending,Customer
2590,11330,2025-12-13,Travel Restriction,35865,Processed,System
2591,1442,2025-08-21,Health Issue,7243,Pending,System
2592,8595,2025-04-22,Personal Issue,24427,Processed,System
2593,11790,2024-05-26,Emergency,11049,Processed,System
2594,11451,2025-10-02,Price Change,29795,Pending,System
2595,7076,2026-01-19,Schedule Conflict,8723,Pending,System
2596,2119,2026-03-16,Health Issue,12924,Processed,Customer
2597,3116,2025-02-12,Emergency,19550,Processed,Hotel
2598,2574,2024-05-18,Personal Issue,34584,Processed,Hotel
2599,10181,2024-06-21,Health Issue,43489,Processed,Hotel
2600,10557,2025-05-14,Emergency,17415,Pending,Customer
2601,8322,2026-01-08,Health Issue,45154,Processed,Hotel
2602,10360,2024-06-20,Health Issue,38878,Processed,Customer
2603,4431,2024-05-25,Health Issue,43373,Pending,System
2604,3265,2025-12-11,Health Issue,10606,Pending,Customer
2605,3594,2025-08-19,Schedule Conflict,17460,Processed,Hotel
2606,8972,2025-10-10,Schedule Conflict,2174,Pending,Hotel
2607,6826,2025-01-01,Schedule Conflict,3567,Pending,System
2608,4878,2025-12-24,Emergency,25095,Pending,Customer
2609,5508,2024-08-28,Travel Restriction,22371,Processed,System
2610,2610,2025-10-20,Health Issue,5457,Processed,Customer
2611,1836,2025-06-12,Schedule Conflict,23261,Pending,Customer
2612,11309,2024-05-26,Emergency,13759,Processed,Hotel
2613,7468,2024-11-18,Schedule Conflict,8708,Pending,Customer
2614,4377,2025-07-09,Emergency,48202,Pending,Hotel
2615,11728,2024-09-23,Travel Restriction,25623,Pending,Customer
2616,3577,2024-09-28,Schedule Conflict,46009,Pending,Hotel
2617,6878,2025-11-04,Schedule Conflict,25369,Pending,Customer
2618,5243,2024-11-02,Emergency,38638,Pending,Hotel
2619,9792,2025-10-07,Travel Restriction,3475,Processed,Customer
2620,3690,2025-04-02,Schedule Conflict,3708,Processed,Customer
2621,11410,2025-02-27,Personal Issue,8987,Processed,System
2622,1176,2026-04-18,Health Issue,48164,Processed,Customer
2623,9396,2025-10-26,Health Issue,38648,Pending,Customer
2624,10860,2025-12-29,Price Change,36045,Processed,Customer
2625,1594,2026-04-04,Emergency,28203,Processed,System
2626,9596,2026-01-25,Travel Restriction,3874,Processed,Customer
2627,1008,2024-12-30,Emergency,46502,Processed,Hotel
2628,8333,2025-09-06,Price Change,8757,Pending,Hotel
2629,6103,2025-03-21,Personal Issue,44870,Pending,Customer
2630,2832,2024-12-10,Price Change,18308,Pending,Hotel
2631,9030,2025-01-16,Price Change,19146,Processed,System
2632,6530,2024-07-22,Travel Restriction,15148,Pending,System
2633,292,2024-08-23,Health Issue,37568,Pending,System
2634,5653,2024-10-10,Schedule Conflict,20713,Pending,Hotel
2635,10786,2025-08-08,Schedule Conflict,32578,Processed,Customer
2636,11014,2025-03-19,Schedule Conflict,27940,Processed,Customer
2637,566,2025-07-23,Price Change,28520,Pending,System
2638,7140,2025-12-10,Price Change,37333,Processed,Hotel
2639,6435,2025-07-14,Health Issue,10409,Pending,System
2640,10463,2025-12-20,Personal Issue,8316,Pending,Customer
2641,2595,2024-10-13,Travel Restriction,18777,Processed,Hotel
2642,6892,2024-05-10,Travel Restriction,39524,Pending,Customer
2643,983,2025-05-31,Health Issue,41106,Processed,Customer
2644,6934,2024-12-12,Emergency,45768,Pending,Hotel
2645,2149,2025-08-20,Price Change,41015,Processed,Customer
2646,2063,2026-04-17,Schedule Conflict,19718,Processed,Hotel
2647,2619,2025-06-28,Price Change,4603,Processed,System
2648,7583,2025-10-25,Schedule Conflict,24261,Processed,Hotel
2649,3461,2024-11-08,Travel Restriction,15843,Pending,System
2650,5259,2025-07-27,Travel Restriction,20040,Processed,Hotel
2651,8476,2025-02-01,Health Issue,4492,Processed,System
2652,4135,2024-07-26,Personal Issue,10036,Processed,System
2653,11856,2026-04-12,Health Issue,10140,Processed,Customer
2654,1724,2025-02-10,Price Change,46293,Processed,Hotel
2655,5069,2024-09-12,Health Issue,28825,Pending,Customer
2656,6373,2026-03-13,Travel Restriction,22629,Pending,Hotel
2657,7485,2025-04-05,Emergency,29171,Pending,System
2658,3725,2025-08-19,Health Issue,48403,Pending,System
2659,9587,2025-11-29,Personal Issue,32902,Pending,System
2660,1236,2025-08-02,Emergency,25791,Pending,System
2661,2109,2024-07-17,Schedule Conflict,22653,Processed,System
2662,7687,2025-02-13,Health Issue,45102,Processed,Hotel
2663,9281,2026-01-27,Personal Issue,38202,Processed,Customer
2664,845,2025-01-25,Price Change,9734,Pending,Hotel
2665,2213,2025-06-19,Price Change,44584,Processed,Customer
2666,10731,2025-03-06,Travel Restriction,41403,Pending,Customer
2667,4160,2025-04-21,Travel Restriction,28508,Processed,Hotel
2668,8321,2024-10-02,Schedule Conflict,6529,Pending,System
2669,9407,2025-04-16,Schedule Conflict,44578,Pending,System
2670,4772,2025-11-09,Health Issue,5462,Processed,Customer
2671,6891,2024-12-17,Travel Restriction,29382,Pending,Hotel
2672,1936,2024-12-09,Personal Issue,36907,Processed,Customer
2673,6997,2024-08-21,Schedule Conflict,6833,Pending,Customer
2674,1892,2024-07-18,Personal Issue,3841,Processed,System
2675,2227,2025-02-13,Personal Issue,26011,Processed,System
2676,2909,2025-08-24,Health Issue,25690,Pending,System
2677,9550,2025-10-01,Travel Restriction,44554,Processed,Hotel
2678,11601,2025-01-06,Price Change,33721,Processed,System
2679,7519,2025-06-28,Personal Issue,11612,Pending,Hotel
2680,9496,2024-06-16,Price Change,23545,Pending,Customer
2681,11679,2025-01-27,Schedule Conflict,7206,Processed,System
2682,6685,2026-03-21,Personal Issue,41007,Pending,Customer
2683,8934,2026-01-23,Health Issue,48452,Pending,Hotel
2684,10733,2024-10-07,Personal Issue,36816,Processed,System
2685,11222,2024-05-21,Emergency,31310,Processed,Customer
2686,11146,2024-10-07,Personal Issue,38476,Processed,Customer
2687,3652,2025-09-23,Health Issue,9216,Pending,Customer
2688,11346,2026-02-09,Emergency,48623,Pending,System
2689,1843,2024-06-15,Personal Issue,1914,Processed,System
2690,4287,2024-11-24,Health Issue,4882,Pending,System
2691,1322,2025-01-23,Schedule Conflict,43674,Pending,System
2692,1055,2024-10-07,Personal Issue,15855,Processed,System
2693,4792,2024-05-30,Emergency,15028,Pending,Customer
2694,121,2026-04-14,Schedule Conflict,34004,Pending,System
2695,10421,2025-12-12,Schedule Conflict,17124,Processed,System
2696,10463,2025-11-27,Health Issue,45257,Pending,Hotel
2697,8794,2025-12-17,Personal Issue,3666,Processed,Hotel
2698,6115,2025-11-26,Emergency,47897,Processed,System
2699,11478,2026-01-04,Emergency,13156,Processed,Hotel
2700,7980,2024-07-06,Personal Issue,16540,Pending,Hotel
2701,5612,2025-09-29,Schedule Conflict,38608,Pending,System
2702,10372,2026-01-11,Personal Issue,25923,Processed,Hotel
2703,5295,2026-03-28,Schedule Conflict,26264,Processed,Customer
2704,5702,2025-01-06,Travel Restriction,48281,Processed,Customer
2705,11991,2025-03-15,Health Issue,8006,Processed,System
2706,5598,2025-10-11,Personal Issue,31440,Pending,Hotel
2707,8968,2026-01-23,Travel Restriction,24018,Pending,Hotel
2708,10507,2025-12-30,Schedule Conflict,9285,Processed,Hotel
2709,10513,2024-11-06,Price Change,31798,Pending,System
2710,7984,2025-03-08,Travel Restriction,10248,Pending,Customer
2711,6697,2025-09-12,Price Change,5081,Processed,System
2712,6794,2025-08-30,Price Change,49225,Pending,Hotel
2713,8007,2025-08-26,Personal Issue,22477,Pending,Customer
2714,1103,2025-07-21,Schedule Conflict,11243,Pending,Customer
2715,131,2025-11-11,Schedule Conflict,8205,Pending,System
2716,8556,2024-09-17,Travel Restriction,39047,Pending,Customer
2717,180,2025-03-01,Health Issue,35196,Pending,Hotel
2718,8089,2025-11-04,Personal Issue,34831,Pending,Hotel
2719,888,2026-03-01,Emergency,19686,Pending,Hotel
2720,10530,2026-03-14,Personal Issue,25155,Processed,System
2721,9022,2025-07-26,Emergency,11739,Processed,Customer
2722,4331,2026-02-20,Schedule Conflict,6297,Pending,Hotel
2723,10102,2024-08-04,Travel Restriction,43280,Pending,Hotel
2724,9605,2024-10-18,Travel Restriction,42572,Processed,System
2725,4205,2024-12-04,Emergency,18360,Pending,System
2726,7159,2025-02-05,Personal Issue,35203,Pending,System
2727,2920,2026-04-09,Schedule Conflict,48316,Pending,System
2728,891,2024-07-20,Schedule Conflict,15813,Pending,Customer
2729,5814,2025-06-19,Health Issue,46234,Pending,System
2730,3181,2025-10-06,Personal Issue,16762,Pending,System
2731,824,2025-04-30,Travel Restriction,39669,Processed,Hotel
2732,9350,2025-05-01,Travel Restriction,8436,Processed,System
2733,11061,2025-01-31,Emergency,41186,Pending,System
2734,2862,2025-12-08,Health Issue,1837,Pending,System
2735,9551,2025-04-24,Personal Issue,30426,Processed,System
2736,10310,2024-07-20,Price Change,49107,Pending,Hotel
2737,1825,2024-09-22,Emergency,37079,Processed,Customer
2738,1258,2025-11-09,Schedule Conflict,35658,Processed,Customer
2739,633,2024-10-18,Travel Restriction,8182,Processed,System
2740,10554,2026-04-03,Price Change,36517,Pending,Customer
2741,6727,2025-03-26,Price Change,31559,Pending,Customer
2742,7554,2025-09-29,Emergency,30671,Processed,System
2743,5248,2026-02-13,Personal Issue,7038,Pending,System
2744,10717,2025-01-17,Price Change,19354,Pending,Hotel
2745,3668,2024-05-25,Schedule Conflict,35175,Pending,System
2746,1167,2025-06-20,Health Issue,32512,Pending,Customer
2747,3730,2024-07-13,Price Change,12160,Pending,Customer
2748,11610,2026-02-01,Emergency,40143,Processed,Customer
2749,1361,2024-10-10,Price Change,43956,Pending,Customer
2750,475,2024-12-02,Travel Restriction,1546,Pending,System
2751,7814,2024-09-07,Emergency,14014,Pending,Customer
2752,9431,2025-10-12,Schedule Conflict,28594,Pending,Hotel
2753,3158,2025-01-05,Health Issue,26909,Pending,System
2754,5005,2024-06-12,Health Issue,42869,Processed,Hotel
2755,11997,2024-07-24,Travel Restriction,39873,Processed,Customer
2756,1751,2026-01-28,Health Issue,33898,Processed,Customer
2757,8118,2025-09-10,Travel Restriction,40251,Pending,Hotel
2758,9831,2024-12-22,Travel Restriction,40508,Pending,Customer
2759,6745,2024-10-05,Personal Issue,21809,Processed,System
2760,10824,2024-06-04,Price Change,41172,Pending,Customer
2761,5570,2024-07-05,Schedule Conflict,41900,Pending,System
2762,3006,2024-07-18,Travel Restriction,11612,Processed,Customer
2763,10294,2024-10-27,Schedule Conflict,20563,Pending,Hotel
2764,436,2025-01-26,Travel Restriction,20070,Pending,Hotel
2765,11538,2026-01-06,Health Issue,31959,Processed,System
2766,9365,2025-06-30,Health Issue,30795,Pending,Customer
2767,10953,2025-05-28,Travel Restriction,28417,Processed,Hotel
2768,2205,2026-03-07,Emergency,41780,Processed,Customer
2769,5188,2024-08-07,Price Change,14851,Pending,Hotel
2770,4479,2024-11-14,Personal Issue,8191,Processed,Customer
2771,1962,2024-12-24,Personal Issue,14029,Processed,System
2772,10920,2025-09-28,Schedule Conflict,16719,Processed,Hotel
2773,11766,2024-09-18,Health Issue,12190,Pending,Customer
2774,7913,2025-08-28,Price Change,15013,Pending,Hotel
2775,6038,2025-06-15,Travel Restriction,38530,Processed,Customer
2776,4034,2024-11-15,Schedule Conflict,29663,Processed,Hotel
2777,2937,2025-03-03,Personal Issue,1939,Pending,Customer
2778,5970,2024-06-18,Personal Issue,42913,Pending,Hotel
2779,1200,2024-09-16,Personal Issue,20995,Processed,Hotel
2780,1932,2026-02-09,Schedule Conflict,19084,Pending,System
2781,2130,2025-03-09,Price Change,45047,Processed,System
2782,10335,2025-01-24,Health Issue,1726,Pending,Customer
2783,5246,2025-07-29,Emergency,34552,Processed,Customer
2784,11067,2025-10-28,Price Change,14849,Processed,Customer
2785,2268,2024-06-06,Health Issue,41176,Processed,Hotel
2786,1088,2024-10-24,Health Issue,25227,Processed,Customer
2787,5087,2025-08-20,Health Issue,7390,Processed,Customer
2788,4020,2025-07-22,Health Issue,6052,Pending,Customer
2789,5491,2024-06-06,Schedule Conflict,3571,Processed,Customer
2790,7525,2024-05-10,Price Change,22093,Pending,Hotel
2791,11535,2024-11-07,Health Issue,17056,Processed,System
2792,6502,2026-03-12,Health Issue,7504,Processed,System
2793,4049,2024-08-17,Emergency,18786,Pending,System
2794,11778,2025-04-21,Travel Restriction,49900,Processed,System
2795,9826,2025-07-19,Schedule Conflict,36728,Processed,Customer
2796,3031,2025-09-18,Price Change,43092,Processed,System
2797,1090,2024-09-10,Personal Issue,34552,Pending,Hotel
2798,9859,2024-06-13,Personal Issue,25495,Pending,Customer
2799,11404,2025-12-13,Health Issue,38662,Pending,Customer
