review_id,booking_id,customer_id,hotel_rating,service_rating,cleanliness_rating,food_rating,review_text,review_date
1659,9793,1657,4,2,3.3,2.9,Someone radio effort may order message economy increase rise since recently brother leg.,2025-02-19
1660,4354,1132,1.1,2,4.8,4.9,Theory last push international great until husband popular process color allow rise responsibility effort.,2026-04-04
1661,809,216,3.8,1,1.1,4.2,Relationship land ready especially every east concern kitchen down medical rest policy chance manager whatever simply.,2024-11-29
1662,4306,3526,2.8,1.9,1.9,1.3,Study various reality only art term food book forward.,2025-08-05
1663,3703,390,4,2.9,3.2,4.4,Star say item fire at up item black yard bank here attorney that push carry nature including.,2026-04-13
1664,2971,2720,3.2,2,1.6,2.2,Else agree either method build pressure health toward east area manage mean determine keep mother star account too show.,2025-01-12
1665,8560,2822,4,1.1,1.1,1.8,Recently hour build hand assume yet thousand trade edge do see hotel ask film short debate after.,2026-02-12
1666,10553,975,3.4,1.3,4.8,4.8,Deep people institution she community model so value level health popular answer interest value soldier leg all.,2024-10-18
1667,6046,422,4.9,4.8,3.6,1.4,Personal how election plant key cut whom wonder star.,2026-05-07
1668,2133,1624,4.1,4.1,2.2,1.7,Wall TV name result will chance already role media speech sound wall nature trouble anything.,2026-02-09
1669,4738,4604,4.2,3.3,2.4,1.5,Consider its hit yourself good fine create north artist community pretty writer laugh make buy risk center.,2024-07-17
1670,3765,3657,3.1,1.6,3.7,3.6,Camera walk detail skin community these grow PM charge describe large become rich first.,2024-06-11
1671,3306,752,1.9,4.1,1.7,1.3,Reveal culture rich white candidate western upon strategy employee available class also name others police happy resource big blood.,2025-12-22
1672,9692,3577,4.1,2.9,2.9,1.9,There cut light small character together stuff tonight recognize color unit change admit about evening key floor capital company.,2026-04-05
1673,10286,939,3,3.3,3.7,4.3,Question check down anything feeling suddenly believe air inside indicate wonder effect week authority.,2024-07-28
1674,4447,1952,1.8,3.5,2.6,2,Main time pull live open half stock agreement city system pressure shake whatever live energy kitchen free lose.,2024-06-12
1675,1888,3528,2.9,3,1.1,4.5,Seat point program sing member prove specific hear college follow interesting hard town add very day event.,2025-09-24
1676,5502,4086,1,2.7,3,2.9,Magazine catch factor fine control example win follow time long successful drop positive knowledge government.,2026-05-09
1677,3876,4467,3.1,3.8,4.8,2.8,Seat audience both agent animal option half rest test hotel operation.,2024-08-14
1678,7457,3162,2.6,4.9,4.8,2.5,Maybe present practice yet kid base line like book must.,2025-06-17
1679,3399,4124,2.8,4.9,4.9,1.2,Skin next later experience much read nice camera federal.,2024-06-04
1680,11515,600,3,3.2,2.1,3.3,Analysis put nearly challenge develop side son fine full involve.,2024-10-22
1681,11283,882,1.6,2.9,3.6,4.1,Realize reduce it tough month I budget clear summer certainly during rather.,2024-12-23
1682,11364,443,1.6,4.4,3.5,3.4,Six teach leave environment herself type local deep sell.,2025-07-08
1683,4492,714,4.1,1,1.7,2.6,Card something television water song finally create off care mind husband wrong item garden tax argue.,2025-03-12
1684,10437,2127,2.1,2.9,2.8,2.5,Network daughter hit town suddenly country live stuff foreign rock election speech east standard their.,2026-03-15
1685,5154,3515,2.3,3.5,3.1,1.9,College miss spring listen test account husband under they require it agent whole.,2024-12-02
1686,11109,609,4.9,4.9,1.7,3.8,Success population expect approach age air bit nearly lead machine reach.,2024-10-14
1687,11840,1905,2.3,3.7,3.7,4.5,Can would worry star security the pay face might attack PM strategy art beat wrong imagine short middle day financial.,2025-11-29
1688,10709,2218,4.3,4.5,1.7,1.2,Serious ability be Republican white project care final least itself parent do during speech others join.,2024-05-29
1689,10923,4228,4.8,4.2,2.1,3.4,Word note commercial good myself American under the chair term all.,2024-06-09
1690,10979,1214,3.4,4.9,2.6,1.9,Lot ground near light blood by across window weight score sit ten.,2025-10-15
1691,6887,435,4.8,3.4,4.2,4.4,Party learn mention must health traditional view bank argue war.,2025-03-08
1692,3219,264,1.4,4.9,1.7,3.9,Serious story pattern instead step long item own today.,2026-04-25
1693,4613,11,4.5,2.6,1.1,4.2,Might husband record his discussion air position attack court region car system require argue.,2025-02-22
1694,11967,4586,1.7,4.7,1.3,1.4,Couple tend himself even heart who seven general despite thousand spring sister matter control.,2026-02-18
1695,11798,3171,4.5,3.3,3.2,1.7,News need avoid second goal and find full establish still common prepare science attention for many since.,2024-09-23
1696,11351,4322,4.3,1.5,1.3,1.5,Treat blood they appear fight various exist whole buy while party war.,2026-01-03
1697,2280,4393,4.8,1.7,4.5,2.3,Minute our make else right service end require could relate huge song although knowledge discuss beat.,2025-01-24
1698,6756,2729,1.2,2.5,1.1,3.7,Others country throw successful put interview human agent wear speech top girl couple black door structure authority feel there fire.,2025-09-16
1699,8778,2685,4.3,3.3,1.4,3.1,Here pass cost crime conference despite none street people while full both perform have someone.,2025-09-29
1700,4121,3396,4.9,1.1,1.1,3.9,Ahead in Democrat list thought century spend light majority go central write prove performance finish for some.,2026-05-06
1701,10044,2707,3.9,1.9,3.6,1.1,Four group guess want nor data area give realize.,2025-06-20
1702,10157,2237,5,2.4,2.1,2.1,Expert generation fast American child provide hair baby factor response newspaper determine this range at like threat.,2026-05-06
1703,1909,1002,2.1,4,3.5,1.1,Society imagine newspaper order real talk begin time performance rise until little fight above.,2025-01-07
1704,11860,173,3.8,5,2.7,3.5,Suffer own right test control environmental reflect push on particularly.,2025-02-14
1705,9473,4430,2.2,2.6,3.6,4.9,Instead prove help anyone subject social which manage face land.,2024-12-27
1706,10637,3509,2.3,2.2,4.6,2.8,Think know ago page agent game reason poor different market past themselves line again house.,2026-01-04
1707,7099,2206,3.1,4.2,3.2,4.1,Surface energy art staff both even condition father hair avoid important fight ever.,2025-10-13
1708,9908,1921,2.6,3.1,2.2,4.4,From successful direction recently specific a clear cause dog bit between.,2024-07-11
1709,2031,2784,4.7,4.7,3,4.5,Light explain table majority difference by land church kid move important station amount.,2025-09-13
1710,2004,3157,4,4.3,4.4,2.1,Three cold if but become professor election amount go red room resource.,2025-03-24
1711,5404,1920,4.5,1.7,1.8,3.1,Southern difference or activity pretty between theory successful property former despite suggest still care dark capital.,2025-08-03
1712,7164,426,1.4,2.7,2.4,3.2,Office program effort firm accept phone current truth bed different its idea recent.,2025-10-23
1713,6541,82,3.4,2,3.6,4.8,Tend piece relationship town best art only approach middle people talk rest look physical.,2025-07-05
1714,9394,2918,1.8,3.3,4.4,1.4,Walk describe production value serious image camera animal visit president.,2025-08-03
1715,1473,4679,3,1.8,3.3,3.9,Difference thing site concern democratic hold large never discuss.,2025-11-26
1716,4806,4394,2.3,2.1,1.9,1.2,Ball gas point office finish easy town campaign number organization night rest public certainly discussion budget computer.,2024-06-13
1717,3085,1747,3,4.6,2.8,4.8,Challenge rich although practice recognize much school environmental Mr.,2026-01-17
1718,5206,2632,1.8,1.6,4.4,2.5,Audience friend people most state south happy television this dinner billion stay reflect until edge style task water film court.,2026-04-27
1719,7891,214,4.3,3.7,4.3,1.1,Put let community relationship what instead Democrat party beat memory enough perhaps significant customer president pass personal.,2025-08-29
1720,7218,4425,2.2,3.6,1.7,4.7,Leg number visit collection political day ago law road year become environment care already way even full out follow site hundred.,2026-03-17
1721,6471,2135,3.4,2.8,1.7,3.4,Speech ground talk itself summer meeting west safe worker country agency institution your statement rock address follow impact.,2024-10-19
1722,2246,3880,3.4,4,1.7,3.5,Number parent or spend her particularly within per without.,2024-12-14
1723,5653,2305,4.1,3.6,1,4.3,Purpose question simply east race resource read lay pull you want seem ahead action plan control audience majority kid.,2025-09-16
1724,4126,2208,4.7,4.1,2.3,1,Half large condition difference church though become little manage.,2024-09-29
1725,3649,1305,2.9,4.8,3,3.7,Series line probably camera quality several suggest share though simple cause buy.,2025-04-17
1726,351,144,4.7,1.1,4.6,1.7,Knowledge respond material because seem leader speech change rule spring hold democratic pick raise community expert artist senior.,2026-03-30
1727,11467,1144,2.1,2.3,1.4,2.9,Remember us administration wish today tough staff develop dinner remember benefit film per professor long plant project sing sing.,2024-09-07
1728,11650,3253,3.3,4.1,4.7,1.3,Son clear occur hit easy avoid ready foot physical nice various until concern interview yourself center pressure.,2024-10-30
1729,9442,1738,4.2,3.5,1.1,4.6,System through do run mention beautiful move apply you involve left always common material.,2026-02-02
1730,4062,4843,3.2,3.6,4.3,3.1,Page more claim boy rule find account successful represent off note along describe series.,2025-09-19
1731,1275,2408,1.4,2.6,1.7,3.7,Part probably hot father during matter collection thus every Democrat family part coach.,2024-09-07
1732,7695,1765,3.8,4.4,4.7,4.1,Money professor style particular maybe church debate about dog world just short best tell cell.,2024-07-31
1733,206,1185,1.3,2.5,4.4,4.4,Sure six save fact health sea while respond lose voice community property mention field public military.,2025-04-20
1734,10108,2255,1.2,1.7,2.8,2.8,Study expert wife authority friend how view history shoulder before front certain possible group.,2024-12-29
1735,68,1450,4.1,5,2.4,4.6,Gun culture word law unit course establish realize season consider pull people yourself defense property sport degree order last.,2025-12-17
1736,1638,4927,4.6,1.6,2.6,1.5,Become dark business determine teach item various source avoid rise behavior.,2024-10-25
1737,1119,3950,3.9,3.7,2.5,3.7,Cover account power bad son blood painting store ahead field.,2026-04-24
1738,4394,406,2.2,3,2,3.2,Son watch hope they hair animal sure human adult.,2024-10-24
1739,4057,1101,2.2,4.2,1,2.3,Marriage expect participant meeting difficult list exactly boy serious economy.,2025-12-29
1740,3372,4245,2.7,3.1,4,3.7,Eat stand article cold agreement dog TV boy certain president keep however pass instead travel of would political treat just line.,2026-05-01
1741,8436,4078,4.8,2,2.8,4.9,Whom sign produce camera poor Congress window according important financial.,2024-07-04
1742,10192,89,3.5,3,3.6,3.9,Trip property despite maybe central mind at market yet light pick too ahead such heavy laugh expert however general.,2026-03-08
1743,9985,1136,3.3,2.2,4.8,5,Let even stage message small lot today type bring once few plan ok various.,2025-06-17
1744,7935,4097,3.9,2,1.1,2.5,School when with stage former under although amount behind the significant local bit ground customer account report.,2025-11-24
1745,399,3805,3.4,4.3,3.2,4.1,Manager worker as she management themselves beyond message citizen game avoid time yeah such production.,2026-02-06
1746,8611,1807,2.1,2.7,2.6,3.6,Gas seek local just year entire new type lead player well poor.,2026-04-13
1747,632,4800,3.1,1.9,4.8,1.6,Buy worker list wrong live positive sell everything first establish policy must feeling.,2024-05-12
